RequestID,RequestInfo,Preparation,Preprocess,Transmissions,Postprocess,Delay,Duration,Bandwidth(Gbps)
172325449494603,0.753512,0.617693,0.022613,13.8125,0.056542,0.000702,13.8112,14.0646
172333045379148,0.934074,0.731704,0.036375,21.2612,0.119812,0.00066,21.2601,56.2633
172335855562829,0.915126,0.771389,0.026096,24.0551,0.066836,0.000681,24.0539,11.0508
172337642336334,0.914885,0.749154,0.023806,25.035,0.059515,0.000867,25.0337,6.9427
172343665356879,0.968137,0.78458,0.027355,28.1437,0.067017,0.000648,28.1424,13.8047
172349218615376,0.981526,0.785443,0.022812,29.2492,0.060129,0.000735,29.248,5.94235
172350074253393,1.01941,0.787024,0.021644,29.8224,0.05998,0.000697,29.8211,5.48531
172351852638290,0.989114,0.820021,0.02345,31.5473,0.061107,0.000697,31.5461,9.72255
172362418090067,1.06526,0.846446,0.024673,32.9015,0.061361,0.000821,32.9001,6.21495
172371804942420,1.07781,0.874178,0.02401,34.6793,0.063755,0.000732,34.678,3.53779
172373080010837,1.05947,0.873016,0.025167,36.1385,0.061971,0.000777,36.1373,5.3753
172381506367574,1.08606,0.902947,0.02483,37.9182,0.060303,0.000693,37.917,7.81931
172385574842455,1.1629,0.941258,0.030596,44.3219,0.088411,0.000729,44.3207,15.2245
172396224180312,1.21234,1.00909,0.029579,47.0328,0.066416,0.000798,47.0313,6.52136
172398858203225,1.18236,0.965472,0.023458,49.0504,0.057809,0.00074,49.0492,3.54341
172407024513114,1.22085,1.02975,0.025344,51.9884,0.064165,0.000824,51.9871,5.70305
172408362496091,1.19611,1.01697,0.022137,52.6218,0.055984,0.000731,52.6206,1.36003
172409473986652,1.23419,1.01133,0.02267,52.0221,0.063417,0.000831,52.0208,2.35835
172411898294365,1.2207,1.04493,0.025024,55.9237,0.058094,0.000769,55.9225,5.48453
172413374689374,1.24054,1.05887,0.023884,58.4065,0.058634,0.000593,58.4054,3.85101
172415501201503,1.2867,1.1021,0.026564,61.3523,0.063023,0.000752,61.3508,3.66612
172417879371872,1.33387,1.10933,0.027601,64.963,0.065158,0.000793,64.9617,5.50827
172419242520673,1.30552,1.08876,0.022805,66.3343,0.055146,0.00079,66.333,2.00363
172420928630882,1.31632,1.11711,0.022287,66.8273,0.057558,0.000739,66.8261,1.3769
172422832844899,1.30616,1.10232,0.020918,67.6147,0.058898,0.000705,67.6134,1.05845
172424233742436,1.37085,1.13024,0.023007,69.1944,0.059181,0.000791,69.1931,2.21632
172428335771749,1.40825,1.15367,0.024243,71.195,0.060447,0.000763,71.1938,2.58485
172430026076262,1.36388,1.15289,0.023989,71.8831,0.058483,0.00081,71.8816,1.56451
172432899174503,1.37196,1.17386,0.02383,73.8957,0.06211,0.000727,73.8945,2.07531
172444479647848,1.5124,1.25941,0.02865,77.6258,0.06578,0.000783,77.6244,2.89754
172445943459945,1.41852,1.18972,0.021232,78.1043,0.059511,0.000759,78.103,0.785395
172451375083626,1.43587,1.21199,0.02617,81.8402,0.064433,0.000759,81.8389,3.12309
172453895860331,1.4875,1.23981,0.024426,84.3419,0.059473,0.000785,84.3406,2.6668
172455862988908,1.59887,1.32156,0.025292,87.6319,0.067253,0.000811,87.6305,1.16667
172457129668717,1.50483,1.24709,0.022268,88.6244,0.060515,0.000766,88.6232,0.922884
172459306512494,1.47777,1.24615,0.021925,89.6065,0.057912,0.000789,89.6053,1.14096
172460631912559,1.49111,1.24727,0.024069,90.2348,0.05818,0.00071,90.2336,1.47292
172462783590512,1.50372,1.26439,0.02523,91.4218,0.059613,0.00065,91.4206,1.00647
172464855576689,1.50422,1.27917,0.022155,92.4989,0.059268,0.000763,92.4975,0.7737
172470140399730,1.54574,1.28243,0.02109,93.3567,0.059746,0.000719,93.3554,0.438051
172471469994099,1.47047,1.2755,0.02118,94.1873,0.057785,0.000767,94.186,0.868377
172473164492916,1.47834,1.27508,0.021548,94.8397,0.0575,0.000776,94.8385,0.646802
172476440244341,1.495,1.27968,0.020868,94.9962,0.055905,0.000782,94.995,0.107623
172479715995766,1.52998,1.31607,0.028179,100.506,0.066627,0.000747,100.504,3.86548
172486401716343,1.60623,1.36264,0.030164,105.239,0.069445,0.000918,105.238,3.30303
172490239504504,1.58006,1.35541,0.022871,107.285,0.061365,0.000768,107.284,1.04825
172548871680121,1.79326,1.50855,0.033421,113.336,0.06869,0.000799,113.335,2.70622
172552453615738,1.62955,1.39434,0.022058,114.715,0.059693,0.000802,114.714,0.980352
172563807596667,1.66892,1.43503,0.027155,118.064,0.063427,0.000757,118.063,2.16487
172567930597500,0.369784,0.323288,0.054261,3.98737,0.182096,0.000627,3.98639,600.124
172568874315901,0.587561,0.487667,0.065702,11.2524,0.192223,0.000614,11.2514,237.158
172571604807806,0.57607,0.488096,0.021039,9.71665,0.061259,0.000649,9.71554,13.6798
172573479661695,0.664305,0.509799,0.02572,8.66555,0.057824,0.000627,8.66441,30.6788
172574343688320,0.641311,0.532707,0.025707,9.66153,0.067356,0.000636,9.66039,44.4487
172575165771905,0.662241,0.547837,0.021626,9.81408,0.064991,0.000623,9.81304,18.7531
172576122073218,0.683362,0.556423,0.028152,10.221,0.059604,0.000673,10.2199,18.0066
172576868659331,0.902599,0.757782,0.061127,23.5505,0.172461,0.000792,23.5492,94.6423
172579582374020,0.929865,0.766831,0.025614,26.1456,0.07154,0.000775,26.1444,16.0328
172582732296325,0.970178,0.832278,0.024002,27.8588,0.063141,0.000597,27.8577,6.23891
172586188402822,0.95254,0.801379,0.0206,28.3089,0.059502,0.000737,28.3077,2.88929
172587006292103,0.949731,0.791778,0.023248,28.9328,0.057383,0.000737,28.9316,4.59383
172587769655432,0.965909,0.812765,0.021482,29.6988,0.059839,0.000747,29.6975,4.47536
172593754927241,1.10388,0.848645,0.030347,32.8004,0.064676,0.000801,32.799,10.9097
172596707717258,1.06757,0.880536,0.032044,37.032,0.085775,0.000799,37.0307,14.3564
172600004440203,1.199,1.00048,0.036257,47.1259,0.122487,0.000821,47.1245,24.5152
172601879294092,1.17127,0.991511,0.02197,47.5677,0.059326,0.000766,47.5664,2.36427
172604177772685,1.30445,1.07414,0.036502,58.5534,0.11361,0.00074,58.5521,16.4131
172610154655886,1.35832,1.11847,0.025753,60.3544,0.065905,0.000992,60.3528,2.20217
172623232495759,1.52671,1.26498,0.036415,72.8583,0.099249,0.000885,72.8566,10.6647
172626361446544,1.43544,1.16201,0.023207,72.6499,0.060081,0.000927,72.6485,0.562908
172627430994065,1.34732,1.15202,0.022004,73.8166,0.05788,0.000742,73.8153,1.80053
172632405438610,1.40867,1.16791,0.028939,76.9978,0.060697,0.000715,76.9964,4.1162
172633605009555,1.36664,1.15781,0.020324,77.5185,0.05769,0.000717,77.5173,0.527553
172635211427988,1.36635,1.17114,0.022482,78.5216,0.057433,0.000773,78.5201,0.781223
172638449430677,1.35462,1.17914,0.01995,78.4765,0.058019,0.000771,78.4753,0.260556
172640487862422,1.36909,1.17782,0.02145,79.3512,0.055149,0.000801,79.35,0.901895
172642274635927,1.42935,1.18497,0.022943,79.1898,0.05686,0.000724,79.1886,0.516418
172644657000600,1.44931,1.25961,0.033677,92.4326,0.108705,0.000727,92.4313,10.5077
172646972256409,1.45627,1.26579,0.020961,91.8648,0.057755,0.000748,91.8635,0.333874
172648343793818,1.45902,1.265,0.026461,94.136,0.057738,0.000675,94.1349,1.8463
172649660805275,1.47925,1.27524,0.0225,95.9433,0.056913,0.000721,95.942,1.49184
172651023954076,1.48194,1.30259,0.02711,99.6472,0.060088,0.000793,99.646,2.35979
172653053997213,1.55335,1.33902,0.023819,102.781,0.06393,0.000776,102.78,1.69101
172655541219486,1.55623,1.3498,0.024231,104.961,0.058919,0.0008,104.959,1.8507
172658380763295,1.6517,1.41427,0.032728,118.016,0.098439,0.000655,118.015,7.79671
172661136421024,1.63576,1.40532,0.021203,118.892,0.057611,0.000746,118.89,0.257976
172663682363553,1.61893,1.42267,0.025394,120.879,0.05913,0.000795,120.877,1.69157
172667725672610,1.68677,1.44194,0.026428,129.543,0.061295,0.000777,129.542,2.36763
172670795903139,1.80798,1.54436,0.035131,150.105,0.11523,0.000765,150.104,7.21969
172672804974756,1.74883,1.52245,0.022759,150.199,0.058236,0.000789,150.198,0.340338
172675036344485,1.7736,1.54936,0.024475,154.456,0.061331,0.000748,154.454,1.5886
172677745864870,1.83975,1.60236,0.023597,153.453,0.068145,0.000889,153.451,0.399747
172680107258023,1.80692,1.56625,0.025915,157.354,0.060809,0.000605,157.352,0.584755
172681822728360,1.78223,1.5633,0.021084,156.57,0.058357,0.000962,156.568,0.195894
172685337555113,1.87593,1.5741,0.0213,158.331,0.061324,0.000803,158.33,0.322858
