conv_id	turn	fresh	reused	reuse_pct	kv_mb	kv_xfer_ms	wait_ms	ttft_agg_ms	ttft_disagg_ms	delta_ttft_ms
aa-rwlt-coding-agent-073	11	621	17098	96.495	675.188	9.659	16.897	46.453	74.109	27.656
aa-rwlt-coding-agent-073	12	374	17719	97.933	689.812	9.834	16.996	46.861	72.564	25.703
aa-rwlt-coding-agent-073	13	191	18093	98.955	697.125	9.704	16.938	47.432	73.039	25.607
aa-rwlt-coding-agent-073	14	692	18284	96.353	722.719	10.53	17.959	49.569	79.246	29.677
aa-rwlt-coding-agent-073	15	1231	18976	93.908	770.25	12.539	20.237	58.734	92.047	33.313
aa-rwlt-coding-agent-073	16	312	20207	98.479	782.438	12.68	20.814	50.102	81.985	31.883
aa-rwlt-coding-agent-073	17	105	20519	99.491	786.094	12.555	20.749	51.288	85.25	33.962
aa-rwlt-coding-agent-073	18	72	20624	99.652	788.531	12.054	20.086	49.949	81.751	31.802
aa-rwlt-coding-agent-073	19	360	20696	98.29	801.938	12.493	20.619	51.178	83.983	32.805
aa-rwlt-coding-agent-073	20	77	21056	99.636	805.594	12.675	20.696	51.275	87.581	36.306
aa-rwlt-coding-agent-073	21	1322	21133	94.113	855.562	15.19	23.724	64.493	107.432	42.939
aa-rwlt-coding-agent-073	22	465	22455	97.971	873.844	16.593	25.158	53.276	91.878	38.602
aa-rwlt-coding-agent-073	23	1497	22920	93.869	931.125	18.982	28.488	69.542	114.366	44.824
aa-rwlt-coding-agent-073	24	300	24417	98.786	942.094	18.913	28.038	55.693	98.907	43.214
aa-rwlt-coding-agent-073	25	1391	24717	94.672	994.5	22.297	32.359	76.999	127.061	50.062
aa-rwlt-coding-agent-073	26	12322	15091	55.051	1044.469	26.219	36.307	214.127	266.761	52.634
aa-rwlt-coding-agent-073	27	589	27413	97.897	1067.625	27.243	37.046	63.324	116.308	52.984
aa-rwlt-coding-agent-073	28	3161	28002	89.857	1187.062	35.045	45.906	110.81	173.12	62.31
aa-rwlt-coding-agent-073	29	5455	26108	82.717	1202.906	36.333	47.52	146.499	211.492	64.993
aa-rwlt-coding-agent-073	30	1234	31163	96.191	1234.594	41.015	52.178	79.241	149.88	70.639
aa-rwlt-coding-agent-073	31	1124	31563	96.561	1245.562	42.298	53.621	83.962	157.026	73.064
aa-rwlt-coding-agent-073	32	100	32687	99.695	1249.219	42.564	54.339	67.675	135.441	67.766
aa-rwlt-coding-agent-073	33	247	32787	99.252	1258.969	43.204	54.988	64.661	136.29	71.629
aa-rwlt-coding-agent-073	34	272	33034	99.183	1268.719	44.027	55.793	63.861	137.759	73.898
aa-rwlt-coding-agent-073	35	115	33306	99.656	1273.594	44.552	55.949	65.15	136.093	70.943
aa-rwlt-coding-agent-073	36	114	33421	99.66	1277.25	44.993	56.73	63.876	136.973	73.097
aa-rwlt-coding-agent-073	37	89	33535	99.735	1280.906	45.078	56.943	64.289	138.835	74.546
aa-rwlt-coding-agent-073	38	333	33624	99.019	1294.312	46.027	57.877	66.462	141.002	74.54
aa-rwlt-coding-agent-073	39	231	33957	99.324	1302.844	46.919	58.981	73.254	143.834	70.58
aa-rwlt-coding-agent-073	40	159	34188	99.537	1308.938	47.607	59.493	65.944	143.161	77.217
aa-rwlt-coding-agent-073	41	294	34347	99.151	1319.906	53.882	65.818	67.161	150.493	83.332
aa-rwlt-coding-agent-073	42	99	34641	99.715	1323.562	49.457	61.325	69.869	147.018	77.149
aa-rwlt-coding-agent-073	43	170	34740	99.513	1329.656	50.4	62.298	69.15	147.877	78.727
aa-rwlt-coding-agent-073	44	331	34910	99.061	1343.062	50.505	62.539	69.73	147.842	78.112
aa-rwlt-coding-agent-073	45	4289	32397	88.309	1397.906	56.441	69.001	141.139	227.712	86.573
aa-rwlt-coding-agent-073	46	1903	35241	94.877	1414.969	59.164	71.525	107.758	204.056	96.298
aa-rwlt-coding-agent-073	47	255	37144	99.318	1424.719	59.522	71.709	73.682	161.328	87.646
aa-rwlt-coding-agent-073	48	1408	37399	96.372	1478.344	65.414	77.81	96.231	193.757	97.526
aa-rwlt-coding-agent-073	49	495	38807	98.741	1497.844	68.333	81.056	75.129	174.347	99.218
aa-rwlt-coding-agent-073	50	8219	36686	81.697	1711.125	90.361	104.39	232.393	358.614	126.221
aa-rwlt-coding-agent-073	51	6127	39302	86.513	1730.625	92.876	107.152	200.012	326.168	126.156
aa-rwlt-coding-agent-073	52	434	45429	99.054	1747.688	94.386	108.657	83.324	214.504	131.18
aa-rwlt-coding-agent-073	53	491	45863	98.941	1765.969	96.188	110.549	84.757	216.485	131.728
aa-rwlt-coding-agent-073	54	254	46354	99.455	1775.719	143.011	157.431	83.987	261.903	177.916
aa-rwlt-coding-agent-073	55	157	46608	99.664	1781.812	98.112	112.403	84.042	215.935	131.893
aa-rwlt-coding-agent-073	56	1066	46765	97.771	1822.031	101.717	116.667	111.748	246.791	135.043
aa-rwlt-coding-agent-073	57	2999	44905	93.74	1824.469	116.639	141.475	146.678	312.08	165.402
aa-rwlt-coding-agent-073	58	888	47831	98.177	1856.156	106.26	121.595	99.828	243.96	144.132
aa-rwlt-coding-agent-073	59	319	48719	99.349	1868.344	106.664	121.923	93.022	229.371	136.349
aa-rwlt-coding-agent-073	60	99	49038	99.799	1872.0	124.892	140.004	84.409	246.894	162.485
aa-rwlt-coding-agent-073	61	278	49137	99.437	1882.969	108.943	124.426	86.62	233.976	147.356
aa-rwlt-coding-agent-073	62	447	49415	99.104	1900.031	110.907	126.024	88.708	237.753	149.045
aa-rwlt-coding-agent-073	63	407	49862	99.19	1914.656	113.212	128.338	88.258	239.477	151.219
aa-rwlt-coding-agent-073	64	774	50269	98.484	1945.125	118.754	134.086	102.321	259.52	157.199
aa-rwlt-coding-agent-073	65	461	51043	99.105	1962.188	181.79	197.535	91.633	311.306	219.673
aa-rwlt-coding-agent-073	66	257	51504	99.503	1971.938	127.965	143.505	89.668	257.391	167.723
aa-rwlt-coding-agent-073	67	226	51761	99.565	1980.469	121.835	137.663	89.082	252.365	163.283
